Thelma & Louise,"{""Principal Cast"": {""Geena Davis"": ""Thelma"", ""Susan Sarandon"": ""Louise Sawyer""}, ""Cast"": {""Brad Pitt"": ""J.D."", ""Carol Mansell"": ""Waitress"", ""Christopher McDonald"": ""Darryl"", ""Harvey Keitel"": ""Hal"", ""Jason Beghe"": ""State Trooper"", ""Ken Swofford"": ""Major"", ""Lucinda Jenney"": ""Lena, The Waitress"", ""Michael Madsen"": ""Jimmy"", ""Shelly Desai"": ""East Indian Motel Clerk"", ""Sonny Carl Davis"": ""Albert"", ""Stephen Polk"": ""Surveillance Man"", ""Stephen Tobolowsky"": ""Max"", ""Timothy Carhart"": ""Harlan""}}","""Drama,Thriller,Crime"""
Away from Her,"{""Principal Cast"": {""Gordon Pinsent"": ""Grant Anderson"", ""Julie Christie"": ""Fiona Anderson""}, ""Cast"": {""Alberta Watson"": ""Dr. Fischer"", ""Andrew Moodie"": ""Liam"", ""Carolyn Hetherington"": ""Eliza"", ""Clare Coulter"": ""Phoebe Hart"", ""Deanna Dezmari"": ""Veronica"", ""Grace Lynn Kung"": ""Nurse Betty"", ""Judy Sinclair"": ""Mrs. Albright"", ""Lili Francks"": ""Theresa"", ""Olympia Dukakis"": ""Marian"", ""Stacey LaBerge"": ""Young Fiona"", ""Thomas Hauff"": ""William Hart"", ""Tom Harvey"": ""Michael"", ""Wendy Crewson"": ""Madeleine Montpellier""}}","""Drama,Romance"""
The Fallen Idol (re-release),"{""Principal Cast"": {""Mich\u00e8le Morgan"": ""Julie"", ""Ralph Richardson"": ""Baines""}, ""Cast"": {""Bernard Lee"": ""Detective Hart"", ""Bobby Henrey"": ""Phillipe"", ""Dandy Nichols"": ""Mrs. Patterson"", ""Denis O'Dea"": ""Inspector Crowe"", ""Geoffrey Keen"": ""Detective Davis"", ""Gerard Heinz"": ""Ambassador"", ""Jack Hawkins"": ""Detective Ames"", ""James Hayter"": ""Perry"", ""Joan Young"": ""Mrs. Barrow"", ""Karel Stepanek"": ""First Secretary"", ""Sonia Dresdel"": ""Mrs. Baines"", ""Torin Thatcher"": ""Policeman"", ""Walter Fitzgerald"": ""Dr. Fenton""}}","""Drama,Mystery,Thriller"""
The Father,"{""Principal Cast"": {""Adnan Kundi"": ""Passerby"", ""Anthony Hopkins"": ""Anthony"", ""Evie Wray"": ""Lucy"", ""Imogen Poots"": ""Laura"", ""Mark Gatiss"": ""Principal Cast"", ""Olivia Colman"": ""Anne"", ""Olivia Williams"": ""Catherine"", ""Ray Burnet"": ""Principal Cast"", ""Rufus Sewell"": ""Paul""}}","""Drama"""
Fat City,"{""Principal Cast"": {""Art Aragon"": ""Babe"", ""Billy Walker"": ""Wes"", ""Candy Clark"": ""Faye"", ""Curtis Cokes"": ""Earl"", ""Jeff Bridges"": ""Ernie"", ""Nicholas Colasanto"": ""Ruben"", ""Sixto Rodriguez"": ""Lucero"", ""Stacy Keach"": ""Tully"", ""Susan Tyrrell"": ""Oma"", ""Wayne Mahan"": ""Buford""}, ""Cast"": {""Al Silvani"": ""Referee At Tully-Lucero Fight"", ""\u00c1lvaro L\u00f3pez"": ""Rosales"", ""Bill Riddle"": ""Boxer"", ""Carl D. Parker"": ""Paymaster"", ""Ruben Navarro"": ""Fuentes""}}","""Drama,Sport"""
Foxtrot,"{""Principal Cast"": {""Aryeh Cherner"": ""High Ranking Officer"", ""Dekel Adin"": ""Squad"", ""Gefen Barkai"": ""Squad"", ""Lior Ashkenazi"": ""Michael Feldmann"", ""Rami Buzaglo"": ""Driver Of The Toy Van"", ""Ran Buxenbaum"": ""Squad B"", ""Sarah Adler"": ""Daphna Feldmann"", ""Shaul Amir"": ""Squad"", ""Shira Haas"": ""Alma"", ""Yehuda Almagor"": ""Avigdor - Michael's Brother"", ""Yonaton Shiray"": ""Jonathan""}, ""Cast"": {""Aryeh Cherner"": ""High Ranking Officer"", ""Eden Daniel"": ""A Boy In The Back Seat"", ""Eden Gmliel"": ""A Girl In The Back Seat"", ""Ilia Grosz"": ""Daphna's Sister"", ""Itay Exlroad"": ""Squad"", ""Yael Eisenberg"": ""Female Soldier""}}","""Drama"""
Howards End,"{""Principal Cast"": {""Anthony Hopkins"": ""Henry J. Wilcox"", ""Emma Thompson"": ""Margaret J. 'Meg' Schlegel""}, ""Cast"": {""Adrian Ross Magenty"": ""Tibby Schlegel"", ""Helena Bonham Carter"": ""Helen Schlegel"", ""Ian Latimer"": ""Stationmaster"", ""James Wilby"": ""Charles Wilcox"", ""Jemma Redgrave"": ""Evie Wilcox"", ""Jo Kendall"": ""Annie"", ""Joseph Bennett"": ""Paul Wilcox"", ""Mary Nash"": ""Pianist"", ""Prunella Scales"": ""Aunt Juley"", ""Samuel West"": ""Leonard Bast"", ""Siegbert Prawer"": ""Man Asking A Question"", ""Susie Lindeman"": ""Dolly Wilcox"", ""Vanessa Redgrave"": ""Ruth Wilcox""}}","""Drama,Romance"""
The Innocents,"{""Principal Cast"": {""Deborah Kerr"": ""Miss Giddens"", ""Peter Wyngarde"": ""Peter Quint""}, ""Cast"": {""Clytie Jessop"": ""Miss Jessel"", ""Eric Woodburn"": ""Coachman"", ""Isla Cameron"": ""Anna"", ""Martin Stephens"": ""Miles"", ""Megs Jenkins"": ""Mrs. Grose"", ""Michael Redgrave"": ""The Uncle"", ""Pamela Franklin"": ""Flora""}}","""Horror"""
Inside Job,"{""Principal Cast"": {""Matt Damon"": ""Narration""}, ""Cast"": {""Matt Damon"": ""Narration""}}","""Documentary"""
Sweet Country,"{""Principal Cast"": {""Anni Finsterer"": ""Nell"", ""Bryan Brown"": ""Sergeant Fletcher"", ""Ewen Leslie"": ""Harry March"", ""Gibson John"": ""Archie"", ""Hamilton Morris"": ""Sam Kelly"", ""Lachlan J. Modrzynski"": ""Constable Campbell"", ""Matt Day"": ""Judge Taylor"", ""Natassia Gorey Furber"": ""Lizzie"", ""Sam Neill"": ""Fred Smith"", ""Tremayne Doolan"": ""Philomac"", ""Trevon Doolan"": ""Philomac""}, ""Cast"": {""Sam Neill"": ""Fred Smith"", ""Sotiris Tzelios"": ""Picture Show Man"", ""Thomas M. Wright"": ""Mick Kennedy""}}","""Adventure,Drama,History,Thriller,Crime,Western"""
Leave No Trace,"{""Principal Cast"": {""Alyssa Lynn"": ""Valerie"", ""Ayanna Berkshire"": ""Dr. Berkshire"", ""Ben Foster"": ""Will"", ""Dale Dickey"": ""Dale"", ""Dana Millican"": ""Jean Bauer"", ""Derek John Drescher"": ""Larry"", ""Erik McGlothlin"": ""K-9 Officer"", ""Isaiah Stone"": ""Principal Cast"", ""Jeff Kober"": ""Principal Cast"", ""Jeffery Rifflard"": ""Vet At VA"", ""Kyle Stoltz"": ""Church Goer/C-Store Patron/Security Guard"", ""Lane Stiemsma"": ""Church Patron"", ""Michael Draper"": ""Runner"", ""Peter James DeLuca"": ""Church Patron #1"", ""Peter Simpson"": ""Police Officer"", ""Ryan Joiner"": ""Tiffany"", ""Thomasin McKenzie"": ""Tom""}, ""Cast"": {""Alyssa Lynn"": ""Valerie"", ""Art Hickman"": ""Truck Driver 2"", ""Bob Werfelman"": ""Bob"", ""David Pittman"": ""Blane"", ""Eric Sahlstrom"": ""Church Goer"", ""Jeff Kober"": ""Mr. Walters"", ""Jeffery Rifflard"": ""Veteran At VA Lobby"", ""Kyle Stoltz"": ""Church Goer/C-Store Patron/Security Guard"", ""Lane Stiemsma"": ""Church Patron"", ""Michael J. Prosser"": ""James"", ""Peter Simpson"": ""Police Sergeant"", ""Sabina Mach"": ""Cast"", ""Spencer S. Hanley"": ""Pastor"", ""Stephanie Barton-Farcas"": ""Policewoman"", ""Tamera Westlake"": ""Devotional Dancer"", ""Thomasin McKenzie"": ""Caroline"", ""Tony Ruiz"": ""Truck Driver #1"", ""Zack Leary"": ""Church Goer""}}","""Drama"""
Three Colors: White,"{""Principal Cast"": {""Julie Delpy"": ""Dominique"", ""Zbigniew Zamachowski"": ""Karol Karol""}, ""Cast"": {""Aleksander Bardini"": ""Le Notaire (The Lawyer)"", ""Barbara Dziekan"": ""La Caissi\u00e8re (The Cashier)"", ""Cezary Harasimowicz"": ""L'inspecteur (The Inspector)"", ""Cezary Pazura"": ""Le Propri\u00e9taire Du Bureau De Change (Bureau De Change Proprietor)"", ""Francis Coffinet"": ""L'employ\u00e9 De Banque (The Bank Employee)"", ""Grzegorz Warchol"": ""L'el\u00e9gant (The Elegant Man)"", ""Janusz Gajos"": ""Mikolaj"", ""Jerzy Nowak"": ""La Vieux Payson (The Old Farmer)"", ""Jerzy Stuhr"": ""Jurek"", ""Jerzy Trela"": ""Monsieur Bronek"", ""Michel Lisowski"": ""L'interpr\u00e8te (The Interpreter)"", ""Philippe Morier-Genoud"": ""Le Juge (The Judge)"", ""Piotr Machalica"": ""L'homme De Haute Taille (The Tall Man)""}}","""Drama,Comedy,Romance"""
Chicken Run,"{""Principal Cast"": {""Julia Sawalha"": ""Ginger"", ""Mel Gibson"": ""Rocky""}, ""Cast"": {""Benjamin Whitrow"": ""Fowler"", ""Imelda Staunton"": ""Bunty"", ""Jane Horrocks"": ""Babs"", ""Jo Allen"": ""Additional Chicken"", ""John Sharian"": ""Circus Man"", ""Laura Strachan"": ""Additional Chicken"", ""Lisa Kay"": ""Additional Chicken"", ""Lynn Ferguson"": ""Mac"", ""Miranda Richardson"": ""Mrs. Tweedy"", ""Pen\u00e9lope Cruz"": ""Herself - Ginger Model"", ""Phil Daniels"": ""Fetcher"", ""Timothy Spall"": ""Nick"", ""Tony Haygarth"": ""Mr. Tweedy""}}","""Comedy,Animation,Family"""
The King's Speech,"{""Principal Cast"": {""Colin Firth"": ""King George VI"", ""Geoffrey Rush"": ""Lionel Logue"", ""Helena Bonham Carter"": ""Queen Elizabeth""}, ""Cast"": {""Anthony Andrews"": ""Stanley Baldwin"", ""Calum Gittins"": ""Laurie Logue"", ""Derek Jacobi"": ""Dr. Cosmo Lang"", ""Dominic Applewhite"": ""Valentine Logue"", ""Eve Best"": ""Wallis Simpson"", ""Filippo Delaunay"": ""Undercook"", ""Freya Wilson"": ""Lilibet"", ""Guy Pearce"": ""Edward VIII"", ""Harry Sims"": ""BBC Technician/Soldier"", ""Jennifer Ehle"": ""Myrtle Logue"", ""Max Callum"": ""Royal Footman"", ""Michael Gambon"": ""King George V"", ""Tim Downie"": ""Duke Of Gloucester"", ""Timothy Spall"": ""Winston Churchill""}}","""Drama,History"""
Hell or High Water,"{""Cast"": {""Alma Sisneros"": ""Clerk"", ""Amber Midthunder"": ""Vernon Teller"", ""Ben Foster"": ""Tanner Howard"", ""Buck Taylor"": ""Old Man"", ""Chris Pine"": ""Toby Howard"", ""Crystal Gonzales"": ""Woman At Casino"", ""Dale Dickey"": ""Elsie"", ""Dylan Kenin"": ""Roadblock Trooper"", ""Gil Birmingham"": ""Alberto Parker"", ""Gregory Cruz"": ""Bear"", ""Howard Ferguson Jr."": ""Vernon PD Officer"", ""J. Nathan Simmons"": ""Casino Patron"", ""Jackamoe Buzzell"": ""Archer City Deputy"", ""Jeff Bridges"": ""Marcus Hamilton"", ""Joe Berryman"": ""Bank Manager"", ""John-Paul Howard"": ""Justin"", ""Katy Mixon"": ""Jenny Ann"", ""Keith Meriweather"": ""Rancher"", ""Kevin Rankin"": ""Billy Rayburn"", ""Kristin Berg"": ""Olney Teller"", ""Lora Martinez-Cunningham"": ""Neighbor"", ""Marin Ireland"": ""Debbie"", ""Melanie Papalia"": ""Emily"", ""Ricky Lee"": ""Casino Pit Boss"", ""Taylor Sheridan"": ""Cowboy"", ""William Sterchi"": ""Mr. Clauson""}}","""Drama,Crime"""
Up,"{""Principal Cast"": {""Edward Asner"": ""Carl Fredricksen"", ""John Ratzenberger"": ""Construction Foreman Tom"", ""Jordan Nagai"": ""Russell""}, ""Cast"": {""Bob Peterson"": ""Dug/Alpha"", ""Christopher Plummer"": ""Charles Muntz"", ""Danny Mann"": ""Construction Worker Steve"", ""David Kaye"": ""Newsreel Announcer"", ""Delroy Lindo"": ""Beta"", ""Donald Fullilove"": ""Nurse George"", ""Elie Docter"": ""Young Ellie"", ""Jeremy Leary"": ""Young Carl"", ""Jerome Ranft"": ""Gamma"", ""Jess Harnell"": ""Nurse AJ"", ""Josh Cooley"": ""Omega"", ""Mickie McGowan"": ""Police Officer Edith""}}","""Adventure,Drama,Comedy,Animation,Family"""
Shirkers,"{""Principal Cast"": {""Ben Harrison"": ""Himself"", ""Georges Cardona"": ""Himself"", ""Grace Dane Mazur"": ""Herself"", ""Jasmine Kin Kia Ng"": ""Herself"", ""Philip Cheah"": ""Himself"", ""Sandi Tan"": ""Herself"", ""Sophia Siddique Harvey"": ""Herself"", ""Stephen Tyler"": ""Himself""}}","""Documentary"""
Mildred Pierce,"{""Principal Cast"": {""Ann Blyth"": ""Veda Pierce"", ""Bruce Bennett"": ""Bert Pierce"", ""Eve Arden"": ""Ida Corwin"", ""Jack Carson"": ""Wally Fay"", ""Jo Ann Marlowe"": ""Kay Pierce"", ""Joan Crawford"": ""Mildred Pierce Beragon"", ""Lee Patrick"": ""Mrs. Maggie Biederhof"", ""Moroni Olsen"": ""Inspector Peterson"", ""Veda Ann Borg"": ""Miriam Ellis"", ""Zachary Scott"": ""Monte Beragon""}, ""Cast"": {""Betty Alexander"": ""Party Guest"", ""Bill Alcorn"": ""Soldier"", ""George Anderson"": ""Peterson's Assistant"", ""James Anderson"": ""Diner Customer"", ""Ramsay Ames"": ""Party Guest""}}","""Drama,Mystery,Romance,Crime,Film-Noir"""
45365,{},"""Documentary"""
Tootsie,"{""Principal Cast"": {""Dustin Hoffman"": ""Michael Dorsey/Dorothy Michaels""}, ""Cast"": {""Bill Murray"": ""Jeff Slater"", ""Charles Durning"": ""Leslie 'Les' Nichols"", ""Dabney Coleman"": ""Ron Carlisle"", ""Debra Mooney"": ""Mrs. Mallory"", ""Doris Belack"": ""Rita Marshall"", ""Ellen Foley"": ""Jacqui"", ""Geena Davis"": ""April Page"", ""George Gaynes"": ""John Van Horn"", ""Jessica Lange"": ""Julie Nichols"", ""Lynne Thigpen"": ""Jo"", ""Peter Gatto"": ""Rick"", ""Ronald L. Schwary"": ""Phil Weintraub"", ""Sydney Pollack"": ""George Fields"", ""Teri Garr"": ""Sandy Lester""}}","""Drama,Comedy,Romance"""
Marooned in Iraq,"{""Cast"": {""Allah-Morad Rashtian"": ""Audeh"", ""Bahram Sarbazi"": ""Cast"", ""Faegh Mohamadi"": ""Barat"", ""Fathollah Sa'edi"": ""Cast"", ""Hossein Rashid-Ghamat"": ""Cast"", ""Iran Ghobadi"": ""Hanareh"", ""Mariam Pouyani"": ""Cast"", ""Rojan Hosseini"": ""Rojan"", ""Saeed Mohammadi"": ""The Teacher"", ""Shahab Ebrahimi"": ""Mirza""}}","""Drama"""
To Kill a Mockingbird,"{""Principal Cast"": {""Gregory Peck"": ""Atticus Finch""}, ""Cast"": {""Alice Ghostley"": ""Aunt Stephanie Crawford"", ""Brock Peters"": ""Tom Robinson"", ""Collin Wilcox Paxton"": ""Mayella Violet Ewell"", ""Crahan Denton"": ""Walter Cunningham Sr."", ""Estelle Evans"": ""Calpurnia"", ""Frank Overton"": ""Sheriff Heck Tate"", ""James Anderson"": ""Bob Ewell"", ""John Megna"": ""Dill Harris"", ""Paul Fix"": ""Judge Taylor"", ""Richard Hale"": ""Nathan Radley"", ""Robert Duvall"": ""Boo Radley"", ""Rosemary Murphy"": ""Maudie Atkinson"", ""Ruth White"": ""Mrs. Dubose"", ""William Windom"": ""Mr. Gilmer - Prosecutor""}}","""Drama,Crime"""
Aquarius,"{""Cast"": {""Barbara Colen"": ""Clara Em 1980"", ""Buda Lira"": ""Antonio"", ""Carla Ribas"": ""Cleide"", ""Daniel Porpino"": ""Adalberto/Rodrigo"", ""Fernando Teixeira"": ""Geraldo Bonfim"", ""Germano Melo"": ""Martin"", ""Humberto Carr\u00e3o"": ""Diego"", ""Irandhir Santos"": ""Roberval"", ""Julia Bernat"": ""Julia"", ""Maeve Jinkings"": ""Ana Paula"", ""Paula De Renor"": ""F\u00e1tima"", ""Pedro Queiroz"": ""Tom\u00e1s"", ""Rubens Santos"": ""Rivanildo"", ""S\u00f4nia Braga"": ""Clara"", ""Taylor Moore Silzer"": ""Officer Conway"", ""Thaia Perez"": ""Tia Lucia 1980"", ""Zoraide Coleto"": ""Ladjane""}}","""Drama"""
"So Long, My Son","{""Principal Cast"": {""Cheng Xu"": ""Yingming Shen"", ""Jiang Du"": ""Hao Shen"", ""Jingjing Li"": ""Meiyu Gao"", ""Liya Ai"": ""Haiyan Li"", ""Mei Yong"": ""Liyun Wang"", ""Roy Wang"": ""Xing Liu"", ""Wang Jinchun"": ""Yaojun Liu"", ""Xi Qi"": ""Moli Shen"", ""Zhao-Yan Guo-Zhang"": ""Xinjian Zhang""}}","""Drama"""
Apollo 11,"{""Principal Cast"": {""Buzz Aldrin"": ""Himself"", ""Charles Duke"": ""Himself"", ""Clifford E. Charlesworth"": ""Himself"", ""Jack Benny"": ""Himself"", ""Janet Armstrong"": ""Herself"", ""Joan Ann Archer"": ""Herself"", ""Johnny Carson"": ""Himself"", ""Michael Collins"": ""Himself"", ""Neil Armstrong"": ""Himself"", ""Walter Cronkite"": ""Himself""}, ""Cast"": {""Bruce McCandless II"": ""Himself"", ""Charles Duke"": ""Himself"", ""Gene Kranz"": ""Himself"", ""Glynn Lunney"": ""Himself"", ""Jim Lovell"": ""Himself"", ""Lyndon Johnson"": ""Himself""}}","""History,Documentary"""
Anomalisa,"{""Principal Cast"": {""David Thewlis"": ""Michael Stone"", ""Jennifer Jason Leigh"": ""Lisa Hesselman"", ""Tom Noonan"": ""Everyone Else""}, ""Cast"": {""David Thewlis"": ""Michael Stone"", ""Jennifer Jason Leigh"": ""Lisa"", ""Tom Noonan"": ""Everyone Else""}}","""Drama,Fantasy,Comedy,Romance,Animation"""
The Worst Person in the World,"{""Principal Cast"": {""Anders Danielsen Lie"": ""Aksel"", ""Hans Olav Brenner"": ""Principal Cast"", ""Helene Bj\u00f8rnebye"": ""Principal Cast"", ""Herbert Nordrum"": ""Eivind"", ""Maria Grazia Di Meo"": ""Principal Cast"", ""Marianne Krogh"": ""Principal Cast"", ""Renate Reinsve"": ""Julie"", ""Silje Storstein"": ""Principal Cast"", ""Sofia Schandy Bloch"": ""Principal Cast"", ""Vidar Sandem"": ""Principal Cast""}, ""Cast"": {""Anna Dworak"": ""Cast"", ""Deniz Kaya"": ""Cast"", ""Savannah Schei"": ""Cast"", ""Thea Stabell"": ""Cast"", ""Tumi L\u00f8vik Jakobson"": ""Cast""}}","""Drama,Comedy"""
Toy Story 2,"{""Principal Cast"": {""Tim Allen"": ""Buzz Lightyear"", ""Tom Hanks"": ""Woody""}, ""Cast"": {""Annie Potts"": ""Bo Peep"", ""Don Rickles"": ""Mr. Potato Head"", ""Estelle Harris"": ""Mrs. Potato Head"", ""Jim Varney"": ""Slinky Dog"", ""Joan Cusack"": ""Jessie The Yodeling Cowgirl"", ""Jodi Benson"": ""Tour Guide Barbie/Barbie On Backpack"", ""Joe Ranft"": ""Wheezy The Penguin/Heimlich"", ""John Morris"": ""Andy"", ""John Ratzenberger"": ""Hamm The Piggy Bank"", ""Kelsey Grammer"": ""Stinky Pete The Prospector"", ""Laurie Metcalf"": ""Andy's Mom"", ""Wallace Shawn"": ""Rex The Green Dinosaur"", ""Wayne Knight"": ""Al The Toy Collector""}}","""Adventure,Fantasy,Comedy,Animation,Family"""
Black Panther,"{""Principal Cast"": {""Andy Serkis"": ""Ulysses Klaue/Klaw"", ""Angela Bassett"": ""Ramonda"", ""Chadwick Boseman"": ""T'Challa/Black Panther"", ""Danai Gurira"": ""Okoye"", ""Daniel Kaluuya"": ""W'Kabi"", ""Forest Whitaker"": ""Zuri"", ""Letitia Wright"": ""Shuri"", ""Lupita Nyong'o"": ""Nakia"", ""Martin Freeman"": ""Everett K. Ross"", ""Michael B. Jordan"": ""Erik Killmonger"", ""Stan Lee"": ""Principal Cast"", ""Sterling K. Brown"": ""N'Jobu"", ""Winston Duke"": ""M'Baku""}, ""Cast"": {""Andy Serkis"": ""Ulysses Klaw"", ""Angela Bassett"": ""Ramonda"", ""Atandwa Kani"": ""Young T'Chaka"", ""Bambadjan Bamba"": ""Military Leader"", ""Cecil M. Henry"": ""United Nations Council Member"", ""Chadwick Boseman"": ""T'Challa/Black Panther"", ""Danai Gurira"": ""Okoye"", ""Daniel Kaluuya"": ""W'Kabi"", ""David S. Lee"": ""Limbani"", ""Florence Kasumba"": ""Ayo"", ""Forest Whitaker"": ""Zuri"", ""Isaach De Bankol\u00e9"": ""River Tribe Elder"", ""Jeremy Sample"": ""Jabari Fisherman"", ""John Kani"": ""T'Chaka"", ""Letitia Wright"": ""Shuri"", ""Lupita Nyong'o"": ""Nakia"", ""Martin Freeman"": ""Everett K. Ross"", ""Michael B. Jordan"": ""Erik Killmonger"", ""Michael David Yuhl"": ""Ambassador"", ""Phylicia Rashad"": ""Cast"", ""Sebastian Stan"": ""Bucky Barnes/The Winter Soldier"", ""Stan Lee"": ""Cast"", ""Sterling K. Brown"": ""N'Jobu"", ""Sydelle Noel"": ""Dora #1/Xoliswa"", ""Winston Duke"": ""M'Baku/Man-Ape""}}","""Action,Adventure,Sci-Fi,Drama"""
The Human Voice,"{""Principal Cast"": {""Tilda Swinton"": ""Woman""}}","""Drama,Short"""
Brooklyn,"{""Principal Cast"": {""Jim Broadbent"": ""Father Flood"", ""Julie Walters"": ""Mrs. Keogh"", ""Saoirse Ronan"": ""Eilis""}, ""Cast"": {""Aine Ni Mhuiri"": ""Mrs. Byrne"", ""Alisha Heng"": ""Shelly"", ""Alisha Reis"": ""Shelley"", ""Barbara Drennan"": ""Shabby Woman"", ""Brid Brennan"": ""Miss Kelly"", ""Domhnall Gleeson"": ""Jim Farrell"", ""Eileen O'Higgins"": ""Nancy"", ""Emily Bett Rickards"": ""Patty"", ""Emma Lowe"": ""Mrs. Brady"", ""Emory Cohen"": ""Tony"", ""Eva Birthistle"": ""Georgina"", ""Eve Macklin"": ""Diana"", ""Fiona Glascott"": ""Rose"", ""Gillian McCarthy"": ""Timid Woman"", ""Hugh Gormley"": ""Priest"", ""James Corscadden"": ""Ship Waiter"", ""Jane Brennan"": ""Mary Lacey"", ""Jenn Murray"": ""Dolores"", ""Jim Broadbent"": ""Father Flood"", ""Julie Walters"": ""Mrs. Kehoe"", ""Karen Belfo"": ""Lady At The Cinema"", ""Maeve McGrath"": ""Mary"", ""Mary O'Driscoll"": ""Miss McAdam"", ""Matt Glynn"": ""Priest"", ""Michael Zegen"": ""Maurizio"", ""Nora-Jane Noone"": ""Sheila"", ""Paulino Nu\u00f1es"": ""Mr. Fiorello"", ""Peter Campion"": ""George Sheridan"", ""Saoirse Ronan"": ""Eilis Lacey""}}","""Drama,Comedy,Romance"""
Nobody Knows,"{""Principal Cast"": {""Ayu Kitaura"": ""Kyoko"", ""Hiei Kimura"": ""Shigeru"", ""Momoko Shimizu"": ""Yuki"", ""Y\u00fbya Yagira"": ""Akira Fukushima""}, ""Cast"": {""Hanae Kan"": ""Saki"", ""Kazuyoshi Kushida"": ""Yoshinaga, The Landlord"", ""Ken'ichi End\u00f4"": ""Pachinko Parlor Employee"", ""Ryo Kase"": ""Mini-Market Employee"", ""Sei Hiraizumi"": ""Mini-Market Manager"", ""Susumu Terajima"": ""Baseball Coach"", ""Takako Tate"": ""Mini-Market Teller"", ""You"": ""Keiko, The Mother"", ""Y\u00fbichi Kimura"": ""Sugihara (Taxi Driver)"", ""Yukiko Okamoto"": ""Eriko Yoshinaga""}}","""Drama"""
Life Is Sweet,"{""Principal Cast"": {""Alison Steadman"": ""Wendy"", ""Jim Broadbent"": ""Andy""}, ""Cast"": {""Claire Skinner"": ""Natalie"", ""David Neilson"": ""Steve"", ""David Thewlis"": ""Nicola's Lover"", ""Harriet Thorpe"": ""Customer"", ""Jack Thorpe-Baker"": ""Nigel"", ""Jane Horrocks"": ""Nicola"", ""Moya Brady"": ""Paula"", ""Paul Trussel"": ""Chef"", ""Stephen Rea"": ""Patsy"", ""Timothy Spall"": ""Aubrey""}}","""Drama,Comedy"""
Faces,"{""Principal Cast"": {""Darlene Conley"": ""Billy Mae"", ""Dorothy Gulliver"": ""Florence"", ""Fred Draper"": ""Freddie Draper"", ""Gena Rowlands"": ""Jeannie Rapp"", ""Gene Darfler"": ""Joe Jackson"", ""Joanne Moore Jordan"": ""Louise Draper"", ""John Marley"": ""Richard Forst"", ""Lynn Carlin"": ""Maria Forst"", ""Seymour Cassel"": ""Chet"", ""Val Avery"": ""Jim McCarthy""}, ""Cast"": {""Anita White"": ""Cast"", ""Ann Shirley"": ""Cast"", ""Dave Mazzie"": ""Cast"", ""Elizabeth Deering"": ""Stella"", ""Julie Gambol"": ""Cast""}}","""Drama"""
Mary Poppins,"{""Principal Cast"": {""Dick Van Dyke"": ""Bert/Mr. Dawes Senior"", ""Julie Andrews"": ""Mary Poppins""}, ""Cast"": {""Arthur Malet"": ""Mr. Dawes Junior"", ""Arthur Treacher"": ""The Constable"", ""David Tomlinson"": ""Mr. Banks"", ""Ed Wynn"": ""Uncle Albert"", ""Elsa Lanchester"": ""Katie Nanna"", ""Glynis Johns"": ""Mrs. Banks"", ""Hermione Baddeley"": ""The Domestic"", ""James Logan"": ""Bank Doorman"", ""Jane Darwell"": ""The Bird Woman"", ""Karen Dotrice"": ""Jane Banks"", ""Matthew Garber"": ""Michael Banks"", ""Reginald Owen"": ""Admiral Boom"", ""Reta Shaw"": ""The Domestic""}}","""Fantasy,Comedy,Family,Musical"""
The Lord of the Rings: The Two Towers,"{""Principal Cast"": {""Andy Serkis"": ""Gollum""}, ""Cast"": {""Bernard Hill"": ""Theoden"", ""Billy Boyd"": ""Peregrin 'Pippin' Took"", ""Brad Dourif"": ""Grima Wormtongue"", ""Bruce Allpress"": ""Aldor"", ""Bruce Hopkins"": ""Gamling"", ""Calum Gittins"": ""Haleth"", ""Cate Blanchett"": ""Galadriel"", ""Christopher Lee"": ""Saruman The White"", ""Ian McKellen"": ""Gandalf"", ""Jed Brophy"": ""Sharku/Snaga"", ""John Bach"": ""Madril"", ""Orlando Bloom"": ""Legolas Greenleaf"", ""Paris Howe Strewe"": ""Th\u00e9odred - Prince Of Rohan"", ""Sala Baker"": ""Man Flesh Uruk"", ""Sam Comery"": ""\u00c9othain"", ""Sean Astin"": ""Samwise 'Sam' Gamgee""}}","""Action,Adventure,Fantasy"""
L'Enfant (The Child),"{""Principal Cast"": {""D\u00e9borah Fran\u00e7ois"": ""Sonia"", ""J\u00e9r\u00e9mie Renier"": ""Bruno""}, ""Cast"": {""Anne Gerard"": ""Commer\u00e7ante"", ""Bernard Marbaix"": ""Commer\u00e7ant"", ""Delphine Tomson"": ""La Fille Aux Cheveux Rouges"", ""Fabrizio Rongione"": ""Jeune Bandit"", ""Fran\u00e7ois Olivier"": ""Remy"", ""Fr\u00e9d\u00e9ric Bodson"": ""Bandit Plus \u00c2g\u00e9"", ""Jean-Claude Boniverd"": ""Le Policier En Civil"", ""J\u00e9r\u00e9mie Segard"": ""Steve"", ""Leon Michaux"": ""Policier Commissariat"", ""Marie-Rose Roland"": ""Une Infirmi\u00e8re"", ""Olivier Gourmet"": ""Policier En Civil"", ""Samuel De Ryck"": ""Thomas"", ""St\u00e9phane Marsin"": ""Jeune Homme""}}","""Drama,Romance,Crime"""
